data,label,new_label
"{'id': 'ROBBWG', 'data': 'Hi', 'message_order': 5, 'comments': ['']}",greeting,3
"{'id': 'MVKBP0', 'data': 'Hi', 'message_order': 4, 'comments': ['']}",greeting,3
"{'id': 'LF3WM8', 'data': 'Ok', 'message_order': 4, 'comments': ['']}",whoAreYou,2
"{'id': 'VUZ3LI', 'data': ""I don't have bike insurance is it kk"", 'message_order': 5, 'comments': ['']}",dontMeetRequirements,4
"{'id': '03EVKM', 'data': 'Konsi jagah', 'message_order': 0, 'comments': ['']}",notInterested,1
"{'id': 'LMEQNF', 'data': 'Hi', 'message_order': 4, 'comments': ['']}",notInterested,3
"{'id': '5YAMLA', 'data': 'Ok', 'message_order': 2, 'comments': ['']}",notInterested,2
"{'id': 'T5AAU4', 'data': 'No bike', 'message_order': 5, 'comments': ['']}",dontMeetRequirements,4
"{'id': 'TNB5JK', 'data': 'Sorry I dont have bike . Thanks for u information', 'message_order': 2, 'comments': ['']}",notInterested,4
"{'id': '1Y52T5', 'data': 'Ok', 'message_order': 3, 'comments': ['']}",whoAreYou,2
"{'id': '8KDPYK', 'data': 'Where location', 'message_order': 4, 'comments': ['']}",whoAreYou,1
"{'id': 'WBUO8G', 'data': 'Where is it', 'message_order': 2, 'comments': ['']}",whoAreYou,1
"{'id': 'L29ULU', 'data': 'Ok', 'message_order': 3, 'comments': ['']}",notInterested,2
"{'id': 'MKDVO6', 'data': 'Hi', 'message_order': 0, 'comments': ['']}",whoAreYou,3
"{'id': '56JWJO', 'data': 'Address 0lz', 'message_order': 0, 'comments': ['']}",whoAreYou,1
"{'id': 'NMIYP3', 'data': 'OK plz send me the above address', 'message_order': 1, 'comments': ['']}",dontMeetRequirements,1
"{'id': 'PQPQ56', 'data': 'Hii bro', 'message_order': 3, 'comments': ['']}",greeting,3
"{'id': 'KRCXPF', 'data': 'Ok', 'message_order': 4, 'comments': ['']}",notInterested,2
"{'id': 'PESEJK', 'data': 'hello', 'message_order': 5, 'comments': ['']}",greeting,3
"{'id': 'W4VRGR', 'data': 'Kiddar', 'message_order': 3, 'comments': ['']}",greeting,1
"{'id': 'NWAKGU', 'data': 'Sir i have no bike', 'message_order': 5, 'comments': ['']}",notInterested,4
"{'id': 'EB08CX', 'data': 'Were', 'message_order': 0, 'comments': ['']}",whoAreYou,1
"{'id': 'HTX8QN', 'data': 'Ok', 'message_order': 3, 'comments': ['']}",whoAreYou,2
"{'id': 'K51EKX', 'data': 'hi hello', 'message_order': 2, 'comments': ['']}",greeting,3
"{'id': 'DI76HP', 'data': 'Ok', 'message_order': 3, 'comments': ['']}",notInterested,2
"{'id': 'OOMCAB', 'data': 'You have opening in which city', 'message_order': 0, 'comments': ['']}",dontMeetRequirements,1
"{'id': 'VD06G0', 'data': 'Hi', 'message_order': 1, 'comments': ['']}",whoAreYou,3
"{'id': 'UQAMFP', 'data': 'Hello', 'message_order': 4, 'comments': ['']}",whoAreYou,3
"{'id': 'AMX3AE', 'data': 'But what will be the job location', 'message_order': 4, 'comments': ['']}",dontMeetRequirements,1
"{'id': 'GK8B76', 'data': 'Bike ledhu', 'message_order': 2, 'comments': ['']}",whoAreYou,4
"{'id': '1KW9GC', 'data': 'K', 'message_order': 1, 'comments': ['']}",whoAreYou,2
"{'id': '0L9FZ9', 'data': 'Adras', 'message_order': 0, 'comments': ['']}",greeting,1
"{'id': 'XUUI3U', 'data': 'Ok', 'message_order': 4, 'comments': ['']}",greeting,2
"{'id': 'DEZ7FD', 'data': 'Driving license', 'message_order': 1, 'comments': ['']}",greeting,6
"{'id': 'RP1MAW', 'data': 'Ok', 'message_order': 4, 'comments': ['']}",notInterested,2
"{'id': 'YAWLLY', 'data': 'Hi', 'message_order': 4, 'comments': ['']}",notInterested,3
"{'id': 'LQWSR7', 'data': 'Ok', 'message_order': 5, 'comments': ['']}",notInterested,2
"{'id': '31EKKV', 'data': 'Hiii', 'message_order': 3, 'comments': ['']}",whoAreYou,3
"{'id': '120CA0', 'data': 'I have ll', 'message_order': 1, 'comments': ['']}",whoAreYou,6
"{'id': '80NQQK', 'data': 'Get lost', 'message_order': 5, 'comments': ['']}",greeting,5
"{'id': 'VO5GN9', 'data': 'Kaha par hai job sar', 'message_order': 2, 'comments': ['']}",notInterested,1
"{'id': 'WOBNOM', 'data': 'Learning', 'message_order': 1, 'comments': ['']}",location,6
"{'id': 'QNIZLS', 'data': 'Hi', 'message_order': 5, 'comments': ['']}",location,3
"{'id': '6KJLF8', 'data': 'bhai', 'message_order': 0, 'comments': ['']}",whoAreYou,3
"{'id': '6X73NK', 'data': 'Hello', 'message_order': 0, 'comments': ['']}",dontMeetRequirements,3
"{'id': '1GC8FT', 'data': ""Right now I don't have licence and bike"", 'message_order': 3, 'comments': ['']}",greeting,4
"{'id': 'ENSAO4', 'data': 'Ok', 'message_order': 3, 'comments': ['']}",whoAreYou,2
"{'id': 'O98G2O', 'data': 'Hi', 'message_order': 5, 'comments': ['']}",notInterested,3
"{'id': 'CLMHYV', 'data': 'Ledhu', 'message_order': 1, 'comments': ['']}",notInterested,4
"{'id': 'VKQOUV', 'data': 'Where', 'message_order': 2, 'comments': ['']}",whoAreYou,1
"{'id': 'D4SZRF', 'data': 'I dnt have bike right now when I ll get it i ll cum to you guys', 'message_order': 4, 'comments': ['']}",location,4
"{'id': 'KZGXDN', 'data': 'Hi', 'message_order': 1, 'comments': ['']}",greeting,3
"{'id': 'CIGNCP', 'data': 'Under process', 'message_order': 2, 'comments': ['']}",greeting,4
"{'id': '7DGUW1', 'data': 'hi', 'message_order': 5, 'comments': ['']}",greeting,3
"{'id': 'PRHF2W', 'data': 'Kahapar hai job', 'message_order': 4, 'comments': ['']}",notInterested,1
"{'id': 'RPWUOA', 'data': ""Thanks for your services\n I'm not interested for this job"", 'message_order': 3, 'comments': ['']}",notInterested,5
"{'id': 'L3Q12A', 'data': 'Plzz stop it', 'message_order': 3, 'comments': ['']}",whoAreYou,5
"{'id': '6C7EMT', 'data': 'Sorry nothing driver license', 'message_order': 3, 'comments': ['']}",greeting,4
"{'id': 'MN1NEK', 'data': 'K', 'message_order': 1, 'comments': ['']}",whoAreYou,2
"{'id': '1UGE90', 'data': 'Thank you for your offer', 'message_order': 5, 'comments': ['']}",whoAreYou,3
"{'id': 'AIIM0H', 'data': 'Where are?', 'message_order': 3, 'comments': ['']}",greeting,1
"{'id': 'LZHZMW', 'data': 'Ok', 'message_order': 4, 'comments': ['']}",location,2
"{'id': 'RZ3BM3', 'data': 'Hi', 'message_order': 2, 'comments': ['']}",greeting,3
"{'id': 'LGXWQU', 'data': 'hy', 'message_order': 0, 'comments': ['']}",notInterested,3
"{'id': 'UIAJR1', 'data': 'Gud nyt', 'message_order': 3, 'comments': ['']}",notInterested,3
"{'id': 'RA8BI4', 'data': 'Good morning', 'message_order': 0, 'comments': ['']}",whoAreYou,3
"{'id': '2EJDVD', 'data': 'hi2', 'message_order': 3, 'comments': ['']}",greeting,3
"{'id': '2L7ANU', 'data': 'Can u share the address 1st', 'message_order': 3, 'comments': ['']}",greeting,1
"{'id': 'PMGGLP', 'data': 'Hi', 'message_order': 5, 'comments': ['']}",notInterested,3
"{'id': '89QVKV', 'data': 'No', 'message_order': 4, 'comments': ['']}",greeting,2
"{'id': 'Q8G11X', 'data': 'Hi', 'message_order': 1, 'comments': ['']}",whoAreYou,3
"{'id': 'AB5GG0', 'data': ""Thanks for u'r information"", 'message_order': 1, 'comments': ['']}",notInterested,3
"{'id': '3ARUG4', 'data': 'Hy', 'message_order': 5, 'comments': ['']}",notInterested,3
"{'id': '1R9FR2', 'data': 'Ok', 'message_order': 5, 'comments': ['']}",whoAreYou,2
"{'id': 'ZSRTNU', 'data': 'Hii', 'message_order': 2, 'comments': ['']}",greeting,3
"{'id': 'JV6G9B', 'data': 'No bike', 'message_order': 2, 'comments': ['']}",whoAreYou,4
"{'id': '4RWUEH', 'data': 'Sur good afternoon..', 'message_order': 2, 'comments': ['']}",greeting,3
"{'id': 'AB4Z9F', 'data': 'Okk', 'message_order': 1, 'comments': ['']}",whoAreYou,2
"{'id': 'XG1D89', 'data': 'Hii sir', 'message_order': 4, 'comments': ['']}",greeting,3
"{'id': 'A643NC', 'data': 'Hii', 'message_order': 2, 'comments': ['']}",whoAreYou,3
"{'id': 'Q7CR5F', 'data': ""Swiggy don't need"", 'message_order': 5, 'comments': ['']}",notInterested,5
"{'id': 'Z1GOAN', 'data': 'Nice', 'message_order': 3, 'comments': ['']}",whoAreYou,2
"{'id': 'J5JEBX', 'data': 'Okk', 'message_order': 4, 'comments': ['']}",dontMeetRequirements,2
"{'id': '42263A', 'data': 'Yeah', 'message_order': 1, 'comments': ['']}",notInterested,2
"{'id': 'VCM37D', 'data': 'Ohk', 'message_order': 1, 'comments': ['']}",whoAreYou,2
"{'id': 'CF5VNJ', 'data': 'I will refer one num so send this msg to him', 'message_order': 5, 'comments': ['']}",greeting,3
"{'id': 'V8T1YY', 'data': 'Hi', 'message_order': 4, 'comments': ['']}",notInterested,3
"{'id': 'HFTGDV', 'data': 'Dont send fake', 'message_order': 3, 'comments': ['']}",dontMeetRequirements,5
"{'id': '2HK3UK', 'data': 'Okk', 'message_order': 0, 'comments': ['']}",notInterested,2
"{'id': '9P9P3E', 'data': 'Ok', 'message_order': 4, 'comments': ['']}",dontMeetRequirements,2
"{'id': 'R3GHDI', 'data': 'Hii', 'message_order': 3, 'comments': ['']}",greeting,3
"{'id': 'ROIJ08', 'data': 'Hi bro', 'message_order': 0, 'comments': ['']}",whoAreYou,3
"{'id': 'Q0RHHA', 'data': 'Tq', 'message_order': 5, 'comments': ['']}",greeting,3
"{'id': 'V2V7CH', 'data': 'Thika muchkondu stop madu aste', 'message_order': 0, 'comments': ['']}",notInterested,5
"{'id': '23TQ9I', 'data': 'Hi how are you', 'message_order': 4, 'comments': ['']}",greeting,3
"{'id': 'D9WNUU', 'data': 'Kk', 'message_order': 4, 'comments': ['']}",greeting,2
"{'id': 'DB5QK2', 'data': 'Hi', 'message_order': 4, 'comments': ['']}",greeting,3
"{'id': 'K1TR01', 'data': 'Ok', 'message_order': 2, 'comments': ['']}",dontMeetRequirements,2
"{'id': 'MQNET4', 'data': 'Hlo', 'message_order': 5, 'comments': ['']}",notInterested,3
"{'id': '77YCXZ', 'data': 'Hi', 'message_order': 2, 'comments': ['']}",notInterested,3
"{'id': 'TL03TM', 'data': 'Ok', 'message_order': 3, 'comments': ['']}",whoAreYou,2
"{'id': 'TKRCL3', 'data': 'Thanks for ur support', 'message_order': 3, 'comments': ['']}",greeting,3
"{'id': 'KCAAX6', 'data': '1yes', 'message_order': 5, 'comments': ['']}",notInterested,6
"{'id': 'OY7519', 'data': 'Hello vahan', 'message_order': 5, 'comments': ['']}",notInterested,3
"{'id': 'KPK1YE', 'data': 'Ok', 'message_order': 0, 'comments': ['']}",whoAreYou,2
"{'id': 'P2YI8N', 'data': 'Hi', 'message_order': 4, 'comments': ['']}",whoAreYou,3
"{'id': 'RZW802', 'data': ""But don't vehicle in my castady"", 'message_order': 2, 'comments': ['']}",whoAreYou,4
"{'id': 'GL001S', 'data': 'Ok', 'message_order': 0, 'comments': ['']}",whoAreYou,2
"{'id': 'N9HHXU', 'data': 'Haiii', 'message_order': 4, 'comments': ['']}",greeting,3
"{'id': 'DD2HR7', 'data': 'Kk', 'message_order': 1, 'comments': ['']}",dontMeetRequirements,2
"{'id': 'O4EO7K', 'data': 'Ok', 'message_order': 1, 'comments': ['']}",location,2
"{'id': 'IOU22D', 'data': 'Hai', 'message_order': 1, 'comments': ['']}",greeting,3
"{'id': 'NLH27I', 'data': 'Ok', 'message_order': 4, 'comments': ['']}",notInterested,2
"{'id': 'LRVASC', 'data': 'Kormangala', 'message_order': 4, 'comments': ['']}",notInterested,3
"{'id': 'PQ0PQF', 'data': ""I'm recently applied I have LR license."", 'message_order': 4, 'comments': ['']}",dontMeetRequirements,6
"{'id': '8SLBWY', 'data': ""Don't msg"", 'message_order': 2, 'comments': ['']}",greeting,5
"{'id': 'XEOBIR', 'data': 'Okį', 'message_order': 5, 'comments': ['']}",whoAreYou,2
"{'id': '8YGBE9', 'data': 'Gn', 'message_order': 1, 'comments': ['']}",whoAreYou,3
"{'id': 'HQAJ60', 'data': 'Okk', 'message_order': 5, 'comments': ['']}",whoAreYou,2
"{'id': 'I635OX', 'data': 'No', 'message_order': 3, 'comments': ['']}",dontMeetRequirements,4
"{'id': 'FA3NYQ', 'data': 'Ok', 'message_order': 3, 'comments': ['']}",greeting,2
"{'id': 'DLEYE3', 'data': 'K', 'message_order': 1, 'comments': ['']}",notInterested,2
"{'id': 'NT9KP3', 'data': 'But DL HAS GIVEN FOR RENEWAL', 'message_order': 4, 'comments': ['']}",location,4
"{'id': '6ZO5WR', 'data': 'Which place', 'message_order': 3, 'comments': ['']}",greeting,1
"{'id': 'AINH4A', 'data': 'Hi', 'message_order': 4, 'comments': ['']}",greeting,3
"{'id': 'VHVPHP', 'data': 'Gn', 'message_order': 5, 'comments': ['']}",greeting,3
"{'id': '4G0EFA', 'data': 'Hii', 'message_order': 3, 'comments': ['']}",notInterested,3
"{'id': 'L2VSOV', 'data': 'Only driving license', 'message_order': 1, 'comments': ['']}",greeting,4
"{'id': 'ESPYEB', 'data': 'Hi', 'message_order': 2, 'comments': ['']}",greeting,3
"{'id': '6KXGK4', 'data': 'Hii si', 'message_order': 1, 'comments': ['']}",notInterested,3
"{'id': '5RABDO', 'data': 'Bike nhi hai', 'message_order': 0, 'comments': ['']}",greeting,4
"{'id': 'RWVLOP', 'data': 'Hii', 'message_order': 1, 'comments': ['']}",greeting,3
"{'id': 'R6MKLZ', 'data': 'No two viller iam very sorry', 'message_order': 5, 'comments': ['']}",dontMeetRequirements,4
"{'id': 'UMTTR5', 'data': 'Nik siggu leda ra okasare chepthe', 'message_order': 5, 'comments': ['']}",whoAreYou,3
"{'id': 'FHYYR8', 'data': 'Ok', 'message_order': 5, 'comments': ['']}",whoAreYou,2
"{'id': '84BPWS', 'data': 'Hi', 'message_order': 4, 'comments': ['']}",greeting,3
"{'id': 'THEBFW', 'data': 'Mere bhai mujhe job nhi chahiye', 'message_order': 5, 'comments': ['']}",whoAreYou,5
"{'id': '56QRXV', 'data': 'How are you', 'message_order': 4, 'comments': ['']}",greeting,3
"{'id': 'LB1I7M', 'data': 'Helloo', 'message_order': 3, 'comments': ['']}",location,3
"{'id': 'JKCOA9', 'data': 'nonono', 'message_order': 0, 'comments': ['']}",whoAreYou,4
"{'id': 'VHSJD4', 'data': 'Ok', 'message_order': 1, 'comments': ['']}",whoAreYou,2
"{'id': '5IOFHA', 'data': 'Location please', 'message_order': 4, 'comments': ['']}",greeting,1
"{'id': '0TJCZM', 'data': 'Sorry???', 'message_order': 1, 'comments': ['']}",greeting,4
"{'id': 'TPYIWA', 'data': 'Gn', 'message_order': 2, 'comments': ['']}",greeting,3
"{'id': 'FGOSK2', 'data': 'cheatinh', 'message_order': 2, 'comments': ['']}",whoAreYou,4
"{'id': 'BKOHUW', 'data': 'Hi sir', 'message_order': 4, 'comments': ['']}",notInterested,3
"{'id': '7OI8D8', 'data': 'Hhi', 'message_order': 3, 'comments': ['']}",notInterested,3
"{'id': 'H5EPK4', 'data': 'Sry', 'message_order': 0, 'comments': ['']}",greeting,4
"{'id': 'YO0F23', 'data': 'Bike ledhu', 'message_order': 4, 'comments': ['']}",notInterested,4
"{'id': 'SB6F83', 'data': 'Nonsense', 'message_order': 3, 'comments': ['']}",greeting,5
"{'id': 'GKJ4HG', 'data': 'Hii', 'message_order': 4, 'comments': ['']}",notInterested,3
"{'id': 'KRF317', 'data': 'Den go way', 'message_order': 0, 'comments': ['']}",whoAreYou,5
"{'id': 'XA8AC0', 'data': ""I don't have Lisence.. Can u manage to join as delivary boy"", 'message_order': 3, 'comments': ['']}",greeting,4
"{'id': 'DQICVI', 'data': 'Which place', 'message_order': 2, 'comments': ['']}",whoAreYou,1
"{'id': '7BFT6R', 'data': 'Hii', 'message_order': 4, 'comments': ['']}",whoAreYou,3
"{'id': 'VTW0AC', 'data': 'Ohk', 'message_order': 0, 'comments': ['']}",notInterested,2
"{'id': 'GL9YHY', 'data': 'Ok', 'message_order': 4, 'comments': ['']}",notInterested,2
"{'id': 'UUXV60', 'data': 'Hii', 'message_order': 2, 'comments': ['']}",dontMeetRequirements,3
"{'id': 'FAPTWT', 'data': 'Acha', 'message_order': 0, 'comments': ['']}",greeting,2
"{'id': 'Y3VD3H', 'data': 'Hi', 'message_order': 1, 'comments': ['']}",notInterested,3
"{'id': 'FV5CEZ', 'data': 'Ok', 'message_order': 4, 'comments': ['']}",whoAreYou,2
"{'id': '8XIS0Z', 'data': 'Hai', 'message_order': 1, 'comments': ['']}",whoAreYou,3
"{'id': 'KRNXXH', 'data': 'Good night....', 'message_order': 5, 'comments': ['']}",dontMeetRequirements,3
"{'id': '7WH9BN', 'data': 'Nothing', 'message_order': 3, 'comments': ['']}",greeting,4
"{'id': '0BQHVR', 'data': 'Sir', 'message_order': 0, 'comments': ['']}",whoAreYou,3
"{'id': 'XOLZUG', 'data': '2not now I will text u', 'message_order': 5, 'comments': ['']}",greeting,5
"{'id': 'OHD766', 'data': 'Hi', 'message_order': 1, 'comments': ['']}",notInterested,3
"{'id': 'U92MRP', 'data': ""I didn't DL I have LL"", 'message_order': 3, 'comments': ['']}",greeting,6
"{'id': 'HD3IO9', 'data': 'Ok', 'message_order': 1, 'comments': ['']}",greeting,2
"{'id': '13MA0M', 'data': 'Ok', 'message_order': 1, 'comments': ['']}",whoAreYou,2
"{'id': 'I5GFWF', 'data': 'Ok', 'message_order': 2, 'comments': ['']}",greeting,2
"{'id': 'A1HKKI', 'data': 'Good morning', 'message_order': 2, 'comments': ['']}",whoAreYou,3
"{'id': 'MT0NNG', 'data': 'Hii', 'message_order': 2, 'comments': ['']}",greeting,3
"{'id': 'NEVC54', 'data': 'Ok k', 'message_order': 1, 'comments': ['']}",location,2
"{'id': 'LDP9HF', 'data': 'How r you', 'message_order': 0, 'comments': ['']}",notInterested,3
"{'id': 'POIPGV', 'data': 'Wer location job', 'message_order': 3, 'comments': ['']}",greeting,1
"{'id': 'LPOI4C', 'data': 'Can I now location of job', 'message_order': 0, 'comments': ['']}",greeting,1
"{'id': 'HDM0SX', 'data': ""I don't have bike or license"", 'message_order': 5, 'comments': ['']}",notInterested,4
"{'id': 'GB517E', 'data': 'Hiii', 'message_order': 5, 'comments': ['']}",greeting,3
"{'id': '3HA95L', 'data': 'Hello', 'message_order': 2, 'comments': ['']}",greeting,3
"{'id': 'OCH5QW', 'data': 'Hi', 'message_order': 5, 'comments': ['']}",notInterested,3
"{'id': '25FKOM', 'data': 'Or kaise hai', 'message_order': 3, 'comments': ['']}",greeting,3
"{'id': '0017JR', 'data': 'Hello', 'message_order': 3, 'comments': ['']}",whoAreYou,3
"{'id': '3Y99E2', 'data': 'Hi', 'message_order': 0, 'comments': ['']}",notInterested,3
"{'id': '2GKE4I', 'data': 'After 10 days am getting my LL', 'message_order': 0, 'comments': ['']}",whoAreYou,4
"{'id': 'U9G3L5', 'data': 'Hello', 'message_order': 3, 'comments': ['']}",whoAreYou,3
"{'id': 'L72WS4', 'data': '📷 Good morning happy Friday 💪🏻💪🏻👍👍', 'message_order': 3, 'comments': ['']}",greeting,3
"{'id': 'KWRJFZ', 'data': 'Kkk', 'message_order': 0, 'comments': ['']}",notInterested,2
"{'id': 'N6NJQH', 'data': 'Lr undi', 'message_order': 2, 'comments': ['']}",location,6
"{'id': 'JVO7OY', 'data': ""But I don't have buke"", 'message_order': 5, 'comments': ['']}",notInterested,4
"{'id': 'KP8W7J', 'data': 'Oko', 'message_order': 5, 'comments': ['']}",notInterested,2
"{'id': '5GILMK', 'data': 'hi', 'message_order': 0, 'comments': ['']}",notInterested,3
"{'id': 'UK8957', 'data': 'No', 'message_order': 1, 'comments': ['']}",greeting,4
"{'id': '2U4FB1', 'data': 'But i have llr', 'message_order': 4, 'comments': ['']}",notInterested,6
"{'id': 'UF7LJJ', 'data': 'Okkk', 'message_order': 5, 'comments': ['']}",notInterested,2
"{'id': '85FQKG', 'data': 'Hi', 'message_order': 2, 'comments': ['']}",greeting,3
"{'id': 'DD7USB', 'data': 'శుభోదయం', 'message_order': 5, 'comments': ['']}",notInterested,3
"{'id': '41815K', 'data': 'Naku bike ledu sar', 'message_order': 1, 'comments': ['']}",greeting,4
"{'id': 'HPJ8KT', 'data': 'Hello', 'message_order': 2, 'comments': ['']}",whoAreYou,3
"{'id': 'OCQDXE', 'data': 'Hello', 'message_order': 1, 'comments': ['']}",whoAreYou,3
"{'id': 'QBM9KT', 'data': 'Police complain karti hu ruk abhi', 'message_order': 5, 'comments': ['']}",whoAreYou,5
"{'id': 'MEPEXN', 'data': 'Hi', 'message_order': 4, 'comments': ['']}",dontMeetRequirements,3
"{'id': 'O24RQR', 'data': 'Hlo GM g', 'message_order': 5, 'comments': ['']}",greeting,3
"{'id': 'Q2Q5MS', 'data': ""Don't send a msgs"", 'message_order': 1, 'comments': ['']}",greeting,5
"{'id': 'KIQISH', 'data': 'Kk', 'message_order': 1, 'comments': ['']}",whoAreYou,2
"{'id': 'RTS837', 'data': ""I don't have a licensed"", 'message_order': 3, 'comments': ['']}",greeting,4
"{'id': 'DZO8B3', 'data': 'Hai', 'message_order': 4, 'comments': ['']}",notInterested,3
"{'id': '7FNJWO', 'data': 'Hii', 'message_order': 5, 'comments': ['']}",notInterested,3
"{'id': 'QNTTCV', 'data': 'Where is ur office', 'message_order': 5, 'comments': ['']}",greeting,1
"{'id': '0PQ5GT', 'data': 'Ok', 'message_order': 5, 'comments': ['']}",whoAreYou,2
"{'id': '38KBHU', 'data': '1but I have an l l r', 'message_order': 0, 'comments': ['']}",whoAreYou,6
"{'id': 'W1D1Y1', 'data': 'Llr', 'message_order': 4, 'comments': ['']}",dontMeetRequirements,6
"{'id': 'L9W05E', 'data': 'Location kha pr', 'message_order': 2, 'comments': ['']}",greeting,1
